SessionID,Wavfile,AdjUse,Notes,onset time,X6
2,Z-0001-09.wav,0,,1082,
2,Z-0002-08.wav,0,,903,
2,Z-0003-03.wav,1,,789,
2,Z-0004-08.wav,0,,1375,
2,Z-0005-06.wav,1,,1029,
2,Z-0006-08.wav,0,,1001,
2,Z-0007-08.wav,1,,966,
2,Z-0008-06.wav,0,,1151,
2,Z-0009-08.wav,1,,1313,
2,Z-0010-09.wav,1,,843,
2,Z-0011-08.wav,1,,732,
2,Z-0012-09.wav,0,,1142,
2,Z-0013-07.wav,1,,870,
2,Z-0014-09.wav,1,,985,
2,Z-0015-07.wav,1,,1170,
2,Z-0016-09.wav,0,,972,
2,Z-0017-07.wav,0,,1177,
2,Z-0018-07.wav,0,,873,
2,Z-0019-06.wav,0,,1455,
2,Z-0020-06.wav,1,,961,
2,Z-0021-07.wav,1,,1144,
2,Z-0022-08.wav,0,,942,
2,Z-0023-05.wav,1,,855,
2,Z-0024-08.wav,0,,1331,
2,Z-0025-04.wav,0,,1401,
2,Z-0026-06.wav,0,,926,
2,Z-0027-09.wav,1,,1222,
2,Z-0028-06.wav,1,,919,
2,Z-0029-05.wav,0,,1942,
2,Z-0030-08.wav,1,,1114,
2,Z-0031-07.wav,0,,1431,
2,Z-0032-07.wav,1,,1027,
2,Z-0033-07.wav,1,,938,
2,Z-0034-09.wav,0,,1031,
2,Z-0035-06.wav,1,,980,
2,Z-0036-07.wav,0,,999,
2,Z-0037-06.wav,0,,976,
2,Z-0038-06.wav,0,,987,
2,Z-0039-09.wav,1,,1051,
2,Z-0040-07.wav,1,,901,
2,Z-0041-07.wav,0,,1031,
2,Z-0042-08.wav,0,,1294,
2,Z-0043-09.wav,1,,923,
2,Z-0044-08.wav,1,,1109,
2,Z-0045-07.wav,1,,1136,
2,Z-0046-06.wav,0,,1085,
2,Z-0047-09.wav,0,,945,
2,Z-0048-06.wav,1,,1062,
3,Z-0001-09.wav,0,,948,
3,Z-0002-07.wav,0,,630,
3,Z-0003-03.wav,1,,658,
3,Z-0004-06.wav,1,,840,
3,Z-0005-05.wav,1,,710,
3,Z-0006-06.wav,1,,717,
3,Z-0007-07.wav,1,,1068,
3,Z-0008-06.wav,1,,1144,
3,Z-0009-07.wav,0,,733,
3,Z-0010-09.wav,1,,777,
3,Z-0011-06.wav,0,,687,
3,Z-0012-07.wav,0,,786,
3,Z-0013-06.wav,0,,855,
3,Z-0014-08.wav,0,,784,
3,Z-0015-05.wav,0,,726,
3,Z-0016-06.wav,0,,806,
3,Z-0017-09.wav,0,,940,
3,Z-0018-07.wav,1,,739,
3,Z-0019-09.wav,1,,1024,
3,Z-0020-07.wav,1,,944,
3,Z-0021-07.wav,0,,770,
3,Z-0022-07.wav,0,,864,
3,Z-0023-06.wav,1,,948,
3,Z-0024-07.wav,1,,745,
3,Z-0025-02.wav,1,,793,
3,Z-0026-09.wav,,audible speech during trial ends with 'who knows' then 'little e',,
3,Z-0027-09.wav,1,,806,
3,Z-0028-05.wav,1,,867,
3,Z-0029-08.wav,0,D green,1026,
3,Z-0030-07.wav,0,y orange,933,
3,Z-0031-07.wav,1,,1452,
3,Z-0032-06.wav,0,,1011,
3,Z-0033-06.wav,0,,740,
3,Z-0034-09.wav,1,,1008,
3,Z-0035-06.wav,0,,1016,
3,Z-0036-05.wav,0,correction from before,701,
3,Z-0037-08.wav,1,,1449,
3,Z-0038-08.wav,1,,1001,
3,Z-0039-08.wav,1,,736,
3,Z-0040-05.wav,0,,649,
3,Z-0041-08.wav,1,,691,
3,Z-0042-09.wav,1,,1088,
3,Z-0043-08.wav,1,,795,
3,Z-0044-08.wav,0,,642,
3,Z-0045-09.wav,0,,741,
3,Z-0046-07.wav,0,,962,
3,Z-0047-08.wav,0,,821,
3,Z-0048-06.wav,0,,682,
4,Z-0001-09.wav,1,,830,
4,Z-0002-04.wav,1,,807,
4,Z-0003-07.wav,0,,1524,
4,Z-0004-06.wav,0,,923,
4,Z-0005-06.wav,0,,1203,
4,Z-0006-09.wav,1,,872,
4,Z-0007-06.wav,0,,1429,
4,Z-0008-07.wav,1,,986,
4,Z-0009-09.wav,0,,1169,
4,Z-0010-07.wav,0,,1333,
4,Z-0011-09.wav,0,,1410,
4,Z-0012-07.wav,1,,775,
4,Z-0013-08.wav,0,,999,
4,Z-0014-06.wav,0,,768,
4,Z-0015-08.wav,1,,828,
4,Z-0016-06.wav,1,,1214,
4,Z-0017-06.wav,1,,950,
4,Z-0018-08.wav,0,,1405,
4,Z-0019-08.wav,1,,803,
4,Z-0020-09.wav,1,,811,
4,Z-0021-08.wav,1,,757,
4,Z-0022-08.wav,1,,857,
4,Z-0023-05.wav,0,,931,
4,Z-0024-09.wav,0,,695,
4,Z-0025-08.wav,1,,1508,
4,Z-0026-08.wav,1,,2082,
4,Z-0027-03.wav,0,,1339,
4,Z-0028-06.wav,0,,1117,
4,Z-0029-06.wav,0,,940,
4,Z-0030-08.wav,0,,1200,
4,Z-0031-06.wav,1,,995,
4,Z-0032-06.wav,0,,2010,
4,Z-0033-08.wav,1,,1223,
4,Z-0034-09.wav,1,,955,
4,Z-0035-06.wav,0,,1195,
4,Z-0036-08.wav,1,,1105,
4,Z-0037-06.wav,1,,828,
4,Z-0038-08.wav,1,,1280,
4,Z-0039-05.wav,1,,780,
4,Z-0040-08.wav,0,,748,
4,Z-0041-09.wav,0,,846,
4,Z-0042-08.wav,0,,1068,
4,Z-0043-09.wav,1,,977,
4,Z-0044-09.wav,0,,1288,
4,Z-0045-06.wav,1,,728,
4,Z-0046-07.wav,0,,861,
4,Z-0047-07.wav,0,,728,
4,Z-0048-05.wav,1,sounds like about to laugh at end of description 'large J',1207,
5,Z-0001-08.wav,1,,1338,
5,Z-0002-08.wav,1,,898,
5,Z-0003-06.wav,1,,980,
5,Z-0004-05.wav,0,,1379,
5,Z-0005-05.wav,1,,1213,
5,Z-0006-07.wav,0,,974,
5,Z-0007-08.wav,1,,1336,
5,Z-0008-09.wav,0,,1262,
5,Z-0009-08.wav,0,,1090,
5,Z-0010-08.wav,0,,1101,
5,Z-0011-05.wav,0,,978,
5,Z-0012-06.wav,0,,966,
5,Z-0013-09.wav,0,,1322,
5,Z-0014-06.wav,1,,1337,
5,Z-0015-06.wav,0,,1186,
5,Z-0016-06.wav,1,,1028,
5,Z-0017-06.wav,1,,987,
5,Z-0018-07.wav,1,,2074,
5,Z-0019-07.wav,0,,1274,
5,Z-0020-07.wav,1,,796,
5,Z-0021-08.wav,0,,1172,
5,Z-0022-06.wav,1,,850,
5,Z-0023-09.wav,1,,848,
5,Z-0024-09.wav,0,,937,
5,Z-0025-06.wav,0,,1279,
5,Z-0026-08.wav,1,,1079,
5,Z-0027-06.wav,0,,1016,
5,Z-0028-09.wav,1,,1141,
5,Z-0029-09.wav,1,,1413,
5,Z-0030-07.wav,0,,1033,
5,Z-0031-09.wav,0,,1288,
5,Z-0032-06.wav,1,DE onset of second utterance listed,2473,*
5,Z-0033-07.wav,1,,839,
5,Z-0034-09.wav,0,,1411,
5,Z-0035-07.wav,1,,1008,
5,Z-0036-09.wav,1,,892,
5,Z-0037-08.wav,1,,1046,
5,Z-0038-09.wav,0,,1268,
5,Z-0039-07.wav,0,,1757,
5,Z-0040-07.wav,0,,1134,
5,Z-0041-06.wav,1,,948,
5,Z-0042-08.wav,0,,1860,
5,Z-0043-06.wav,0,,1312,
5,Z-0044-08.wav,1,,1105,
5,Z-0045-06.wav,1,,932,
5,Z-0046-09.wav,1,,1082,
5,Z-0047-09.wav,1,,1365,
5,Z-0048-06.wav,0,,1560,
6,Z-0001-07.wav,0,,1307,
6,Z-0002-08.wav,1,,1102,
6,Z-0003-06.wav,1,,854,
6,Z-0004-05.wav,1,,1488,
6,Z-0005-06.wav,1,,1282,
6,Z-0006-06.wav,0,,1786,
6,Z-0007-08.wav,0,,1065,
6,Z-0008-06.wav,0,,1249,
6,Z-0009-06.wav,0,,1104,
6,Z-0010-06.wav,1,,1143,
6,Z-0011-09.wav,0,,980,
6,Z-0012-06.wav,0,,1153,
6,Z-0013-09.wav,0,,1404,
6,Z-0014-08.wav,1,,1434,
6,Z-0015-06.wav,0,,1020,
6,Z-0016-06.wav,1,,1534,
6,Z-0017-06.wav,1,,1078,
6,Z-0018-08.wav,0,,1180,
6,Z-0019-08.wav,1,,1529,
6,Z-0020-09.wav,0,,759,
6,Z-0021-07.wav,1,,1208,
6,Z-0022-06.wav,1,,1047,
6,Z-0023-09.wav,1,,992,
6,Z-0024-05.wav,0,,969,
6,Z-0025-09.wav,0,,1042,
6,Z-0026-04.wav,1,,1038,
6,Z-0027-07.wav,0,,861,
6,Z-0028-09.wav,0,,1377,
6,Z-0029-08.wav,1,,1145,
6,Z-0030-07.wav,1,,1024,
6,Z-0031-06.wav,1,,1231,
6,Z-0032-09.wav,0,,1017,
6,Z-0033-07.wav,0,,860,
6,Z-0034-07.wav,0,,1473,
6,Z-0035-08.wav,0,AS y - big y onset of correction,1479,
6,Z-0036-08.wav,1,,2101,
6,Z-0037-09.wav,1,,1669,
6,Z-0038-06.wav,1,,1339,
6,Z-0039-06.wav,0,,1383,
6,Z-0040-08.wav,0,,1259,
6,Z-0041-06.wav,0,,909,
6,Z-0042-06.wav,1,,1435,
6,Z-0043-06.wav,1,,1427,
6,Z-0044-09.wav,1,,1234,
6,Z-0045-05.wav,0,,1142,
6,Z-0046-08.wav,0,,1031,
6,Z-0047-06.wav,0,AS f -big f onset of correction listed,1797,
6,Z-0048-05.wav,0,,1085,
7,Z-0001-07.wav,0,,1538,
7,Z-0002-09.wav,0,,971,
7,Z-0003-08.wav,1,,1245,
7,Z-0004-03.wav,0,,873,
7,Z-0005-06.wav,1,,1324,
7,Z-0006-06.wav,0,,1184,
7,Z-0007-08.wav,1,,1344,
7,Z-0008-08.wav,0,,1162,
7,Z-0009-09.wav,0,,956,
7,Z-0010-06.wav,0,"""Y… not y, I"" onset of I listed",3068,
7,Z-0011-06.wav,1,,811,
7,Z-0012-05.wav,0,,782,
7,Z-0013-06.wav,0,,979,
7,Z-0014-07.wav,0,,979,
7,Z-0015-09.wav,1,,1002,
7,Z-0016-07.wav,1,,804,
7,Z-0017-06.wav,0,,768,
7,Z-0018-06.wav,1,,1117,
7,Z-0019-07.wav,0,,891,
7,Z-0020-08.wav,1,,850,
7,Z-0021-09.wav,1,,997,
7,Z-0022-08.wav,0,,940,
7,Z-0023-07.wav,1,,1037,
7,Z-0024-06.wav,1,,2054,
7,Z-0025-02.wav,1,,1078,
7,Z-0026-06.wav,0,,1243,
7,Z-0027-08.wav,1,,1021,
7,Z-0028-08.wav,1,,1201,
7,Z-0029-06.wav,1,,1131,
7,Z-0030-06.wav,1,,955,
7,Z-0031-08.wav,0,,1164,
7,Z-0032-09.wav,1,,1004,
7,Z-0033-05.wav,0,,994,
7,Z-0034-08.wav,1,,1530,
7,Z-0035-09.wav,0,,955,
7,Z-0036-09.wav,0,,967,
7,Z-0037-06.wav,0,,1152,
7,Z-0038-09.wav,0,,790,
7,Z-0039-06.wav,0,,883,
7,Z-0040-07.wav,1,,1133,
7,Z-0041-06.wav,1,,963,
7,Z-0042-09.wav,0,,1001,
7,Z-0043-06.wav,1,,1030,
7,Z-0044-07.wav,0,,874,
7,Z-0045-08.wav,1,,995,
7,Z-0046-08.wav,0,,1134,
7,Z-0047-07.wav,0,,1017,
7,Z-0048-08.wav,1,,1126,
10,Z-0001-06.wav,0,,1085,
10,Z-0002-09.wav,1,,1045,
10,Z-0003-06.wav,0,,1047,
10,Z-0004-08.wav,0,,1031,
10,Z-0005-09.wav,1,,717,
10,Z-0006-07.wav,0,,952,
10,Z-0007-05.wav,0,,771,
10,Z-0008-06.wav,1,,914,
10,Z-0009-08.wav,1,,787,
10,Z-0010-08.wav,1,,844,
10,Z-0011-08.wav,1,,742,
10,Z-0012-05.wav,1,,719,
10,Z-0013-06.wav,1,,1150,
10,Z-0014-09.wav,1,,1088,
10,Z-0015-07.wav,0,,1047,
10,Z-0016-08.wav,1,,810,
10,Z-0017-08.wav,0,,830,
10,Z-0018-06.wav,0,,1150,
10,Z-0019-06.wav,0,,1135,
10,Z-0020-07.wav,1,,1069,
10,Z-0021-09.wav,0,,779,
10,Z-0022-06.wav,1,,1216,
10,Z-0023-07.wav,0,,1303,
10,Z-0024-06.wav,1,,790,
10,Z-0025-08.wav,0,,850,
10,Z-0026-04.wav,1,,883,
10,Z-0027-06.wav,0,,784,
10,Z-0028-08.wav,1,,1007,
10,Z-0029-06.wav,1,,1008,
10,Z-0030-06.wav,0,,1072,
10,Z-0031-08.wav,0,,1963,
10,Z-0032-06.wav,1,,972,
10,Z-0033-09.wav,1,,912,
10,Z-0034-07.wav,0,,1085,
10,Z-0035-06.wav,1,,1046,
10,Z-0036-09.wav,0,,728,
10,Z-0037-08.wav,1,,1226,
10,Z-0038-06.wav,0,,1059,
10,Z-0039-09.wav,1,,1156,
10,Z-0040-05.wav,0,,939,
10,Z-0041-08.wav,0,,1384,
10,Z-0042-06.wav,1,,1226,
10,Z-0043-08.wav,0,,637,
10,Z-0044-09.wav,1,,784,
10,Z-0045-07.wav,1,,796,
10,Z-0046-09.wav,0,,1044,
10,Z-0047-09.wav,0,,1230,
10,Z-0048-09.wav,1,,890,
11,Z-0001-09.wav,1,,716,
11,Z-0002-07.wav,1,,694,
11,Z-0003-07.wav,1,,1005,
11,Z-0004-06.wav,0,,543,
11,Z-0005-06.wav,1,,1196,
11,Z-0006-09.wav,0,,600,
11,Z-0007-09.wav,1,,1245,
11,Z-0008-05.wav,1,,1273,
11,Z-0009-06.wav,1,,815,
11,Z-0010-08.wav,0,,768,
11,Z-0011-06.wav,0,,681,
11,Z-0012-07.wav,0,,965,
11,Z-0013-08.wav,0,,904,
11,Z-0014-07.wav,0,,779,
11,Z-0015-06.wav,0,,908,
11,Z-0016-06.wav,1,,1050,
11,Z-0017-07.wav,0,,755,
11,Z-0018-09.wav,1,,947,
11,Z-0019-09.wav,1,,743,
11,Z-0020-08.wav,0,,751,
11,Z-0021-09.wav,1,,764,
11,Z-0022-07.wav,1,,979,
11,Z-0023-09.wav,0,,661,
11,Z-0024-08.wav,0,,604,
11,Z-0025-09.wav,0,,700,
11,Z-0026-06.wav,1,,744,
11,Z-0027-06.wav,,sounds like swi? Probably using adjective,,
11,Z-0028-06.wav,1,,1117,
11,Z-0029-05.wav,,sounds like swar - maybe 'small r' with adj?,,
11,Z-0030-02.wav,0,,662,
11,Z-0031-06.wav,1,,834,
11,Z-0032-06.wav,0,,710,
11,Z-0033-06.wav,1,,646,
11,Z-0034-09.wav,0,,868,
11,Z-0035-08.wav,0,,958,
11,Z-0036-05.wav,1,,724,
11,Z-0037-06.wav,1,,946,
11,Z-0038-07.wav,0,,562,
11,Z-0039-09.wav,1,,874,
11,Z-0040-06.wav,,sounds like swis - maybe running letters together again - ie small s?,,
11,Z-0041-09.wav,0,,969,
11,Z-0042-07.wav,,swem? Think this may contain an ADJ,,
11,Z-0043-09.wav,0,,633,
11,Z-0044-09.wav,0,,601,
11,Z-0045-07.wav,0,,961,
11,Z-0046-09.wav,1,,794,
11,Z-0047-08.wav,0,,699,
11,Z-0048-09.wav,0,,713,
12,Z-0001-09.wav,1,,641,
12,Z-0002-07.wav,1,,670,
12,Z-0003-07.wav,1,,681,
12,Z-0004-09.wav,0,,694,
12,Z-0005-09.wav,0,,819,
12,Z-0006-06.wav,0,,761,
12,Z-0007-09.wav,1,,587,
12,Z-0008-07.wav,0,,862,
12,Z-0009-08.wav,0,,434,
12,Z-0010-06.wav,0,,580,
12,Z-0011-06.wav,0,,623,
12,Z-0012-07.wav,0,,712,
12,Z-0013-06.wav,1,,700,
12,Z-0014-08.wav,0,,543,
12,Z-0015-09.wav,0,,641,
12,Z-0016-09.wav,1,,781,
12,Z-0017-09.wav,0,,544,
12,Z-0018-08.wav,1,,596,
12,Z-0019-09.wav,1,,689,
12,Z-0020-06.wav,1,,629,
12,Z-0021-08.wav,1,,734,
12,Z-0022-06.wav,1,,644,
12,Z-0023-06.wav,0,,658,
12,Z-0024-07.wav,1,,683,
12,Z-0025-07.wav,0,,1076,
12,Z-0026-02.wav,1,,845,
12,Z-0027-09.wav,1,,624,
12,Z-0028-08.wav,1,,488,
12,Z-0029-07.wav,0,,1154,
12,Z-0030-06.wav,1,,863,
12,Z-0031-08.wav,0,,1090,
12,Z-0032-05.wav,1,,801,
12,Z-0033-06.wav,,sounds like she may be adding something else to descriptio b ut sound cuts out,,
12,Z-0034-08.wav,1,,526,
12,Z-0035-07.wav,1,sounds like 'm' small..bi (as if she's changing adjective but sound cuts out) - correction with big listed,1804,
12,Z-0036-06.wav,0,,766,
12,Z-0037-05.wav,1,,603,
12,Z-0038-08.wav,0,,635,
12,Z-0039-08.wav,1,,884,
12,Z-0040-09.wav,1,,652,
12,Z-0041-08.wav,0,,726,
12,Z-0042-07.wav,0,,763,
12,Z-0043-08.wav,0,,723,
12,Z-0044-09.wav,0,,683,
12,Z-0045-07.wav,1,,720,
12,Z-0046-09.wav,1,,643,
12,Z-0047-06.wav,1,,627,
12,Z-0048-07.wav,0,,1001,
13,Z-0001-03.wav,1,,901,
13,Z-0002-06.wav,0,,1364,
13,Z-0003-08.wav,0,,829,
13,Z-0004-07.wav,0,,853,
13,Z-0005-07.wav,0,,807,
13,Z-0006-08.wav,0,,869,
13,Z-0007-09.wav,0,,1789,
13,Z-0008-08.wav,1,,968,
13,Z-0009-09.wav,1,,1091,
13,Z-0010-06.wav,1,,948,
13,Z-0011-07.wav,0,,1154,
13,Z-0012-09.wav,0,,862,
13,Z-0013-06.wav,1,,1367,
13,Z-0014-06.wav,0,,932,
13,Z-0015-07.wav,1,,940,
13,Z-0016-08.wav,0,,717,
13,Z-0017-06.wav,1,,1046,
13,Z-0018-09.wav,0,,855,
13,Z-0019-08.wav,1,,1169,
13,Z-0020-07.wav,1,,932,
13,Z-0021-08.wav,1,,965,
13,Z-0022-06.wav,0,,1355,
13,Z-0023-05.wav,1,,901,
13,Z-0024-08.wav,1,,981,
13,Z-0025-09.wav,0,,968,
13,Z-0026-04.wav,1,,869,
13,Z-0027-09.wav,0,,1218,
13,Z-0028-06.wav,1,,1099,
13,Z-0029-07.wav,0,,813,
13,Z-0030-06.wav,1,,1649,
13,Z-0031-05.wav,1,,1166,
13,Z-0032-09.wav,0,,1192,
13,Z-0033-09.wav,0,,772,
13,Z-0034-07.wav,1,,857,
13,Z-0035-05.wav,0,,916,
13,Z-0036-07.wav,0,,900,
13,Z-0037-08.wav,1,,958,
13,Z-0038-07.wav,0,,1162,
13,Z-0039-08.wav,0,,977,
13,Z-0040-06.wav,1,,797,
13,Z-0041-08.wav,1,,931,
13,Z-0042-06.wav,1,,848,
13,Z-0043-09.wav,0,,849,
13,Z-0044-06.wav,0,,860,
13,Z-0045-05.wav,1,,835,
13,Z-0046-08.wav,0,,722,
13,Z-0047-06.wav,1,,707,
13,Z-0048-06.wav,1,,921,
14,Z-0001-09.wav,0,,888,
14,Z-0002-06.wav,0,,986,
14,Z-0003-08.wav,0,,1033,
14,Z-0004-07.wav,1,,1208,
14,Z-0005-07.wav,0,,696,
14,Z-0006-07.wav,1,,900,
14,Z-0007-09.wav,1,,1351,
14,Z-0008-08.wav,0,,1381,
14,Z-0009-08.wav,0,,726,
14,Z-0010-07.wav,1,,1114,
14,Z-0011-08.wav,1,,832,
14,Z-0012-08.wav,0,,764,
14,Z-0013-08.wav,1,,979,
14,Z-0014-06.wav,1,,1427,
14,Z-0015-07.wav,0,,931,
14,Z-0016-06.wav,1,,1478,
14,Z-0017-07.wav,1,slight stumble before adjective produced,834,
14,Z-0018-06.wav,1,,878,
14,Z-0019-06.wav,0,,1017,
14,Z-0020-09.wav,1,,940,
14,Z-0021-07.wav,0,,1040,
14,Z-0022-07.wav,0,,843,
14,Z-0023-07.wav,0,,799,
14,Z-0024-09.wav,1,,865,
14,Z-0025-07.wav,0,,1069,
14,Z-0026-05.wav,0,,825,
14,Z-0027-07.wav,1,,883,
14,Z-0028-08.wav,0,,1117,
14,Z-0029-07.wav,1,,774,
14,Z-0030-09.wav,1,,1057,
14,Z-0031-06.wav,1,,1016,
14,Z-0032-06.wav,1,,935,
14,Z-0033-09.wav,1,,1172,
14,Z-0034-08.wav,1,,1114,
14,Z-0035-09.wav,1,,1015,
14,Z-0036-06.wav,1,,1020,
14,Z-0037-05.wav,0,,1043,
14,Z-0038-05.wav,0,,1113,
14,Z-0039-08.wav,1,,963,
14,Z-0040-08.wav,0,,883,
14,Z-0041-05.wav,0,,850,
14,Z-0042-09.wav,0,,1088,
14,Z-0043-06.wav,0,,1201,
14,Z-0044-06.wav,0,,1211,
14,Z-0045-08.wav,0,,917,
14,Z-0046-06.wav,1,,763,
14,Z-0047-05.wav,1,,784,
14,Z-0048-07.wav,0,,653,
15,Z-0001-07.wav,0,,810,
15,Z-0002-09.wav,1,,716,
15,Z-0003-09.wav,1,,909,
15,Z-0004-07.wav,0,,701,
15,Z-0005-08.wav,0,,878,
15,Z-0006-07.wav,0,,1405,
15,Z-0007-07.wav,1,big d..k - onset of k listed,1209,
15,Z-0008-09.wav,0,,861,
15,Z-0009-06.wav,1,,1339,
15,Z-0010-06.wav,0,,939,
15,Z-0011-08.wav,1,THINK HE'S SAYING SMALL O,735,
15,Z-0012-08.wav,0,,741,
15,Z-0013-09.wav,1,,881,
15,Z-0014-05.wav,1,,913,
15,Z-0015-08.wav,1,,732,
15,Z-0016-09.wav,1,,724,
15,Z-0017-07.wav,1,,720,
15,Z-0018-06.wav,0,,1037,
15,Z-0019-06.wav,1,,838,
15,Z-0020-06.wav,1,,966,
15,Z-0021-09.wav,0,,1161,
15,Z-0022-08.wav,1,small z…s! - onset of s listed,1830,
15,Z-0023-08.wav,1,,1448,
15,Z-0024-07.wav,1,,883,
15,Z-0025-09.wav,1,,674,
15,Z-0026-06.wav,1,,778,
15,Z-0027-05.wav,1,,546,
15,Z-0028-08.wav,1,,857,
15,Z-0029-09.wav,1,,1070,
15,Z-0030-07.wav,1,,785,
15,Z-0031-07.wav,0,,843,
15,Z-0032-06.wav,1,,985,
15,Z-0033-08.wav,1,,854,
15,Z-0034-05.wav,0,,940,
15,Z-0035-07.wav,0,,1455,
15,Z-0036-09.wav,1,,734,
15,Z-0037-08.wav,1,,731,
15,Z-0038-07.wav,1,,744,
15,Z-0039-07.wav,1,,790,
15,Z-0040-07.wav,0,,731,
15,Z-0041-09.wav,1,,990,
15,Z-0042-09.wav,1,,844,
15,Z-0043-08.wav,1,,723,
15,Z-0044-06.wav,1,just says 'small' - small o,833,
15,Z-0045-05.wav,0,,816,
15,Z-0046-08.wav,1,,909,
15,Z-0047-06.wav,1,,904,
15,Z-0048-07.wav,1,,733,
17,Z-0001-07.wav,0,,1538,
17,Z-0002-09.wav,1,,1964,
17,Z-0003-07.wav,0,,2102,
17,Z-0004-06.wav,1,,2156,
17,Z-0005-09.wav,1,,1910,
17,Z-0006-08.wav,0,,1043,
17,Z-0007-08.wav,0,,1727,
17,Z-0008-05.wav,0,,1548,
17,Z-0009-06.wav,0,,1117,
17,Z-0010-05.wav,1,,1959,
17,Z-0011-06.wav,1,,1433,
17,Z-0012-09.wav,1,,1702,
17,Z-0013-06.wav,1,,1325,
17,Z-0014-06.wav,1,,1612,
17,Z-0015-05.wav,1,,1184,
17,Z-0016-08.wav,0,,1088,
17,Z-0017-09.wav,0,,1450,
17,Z-0018-07.wav,0,,1328,
17,Z-0019-06.wav,0,,1010,
17,Z-0020-08.wav,0,,1642,
17,Z-0021-06.wav,0,,927,
17,Z-0022-07.wav,1,,1315,
17,Z-0023-08.wav,1,,1435,
17,Z-0024-08.wav,1,,1426,
17,Z-0025-09.wav,1,,1198,
17,Z-0026-08.wav,1,,1404,
17,Z-0027-07.wav,1,,1491,
17,Z-0028-07.wav,0,,1455,
17,Z-0029-06.wav,0,,1131,
17,Z-0030-06.wav,0,,1221,
17,Z-0031-06.wav,1,,1296,
17,Z-0032-06.wav,1,,1346,
17,Z-0033-07.wav,1,,1100,
17,Z-0034-09.wav,0,,1327,
17,Z-0035-07.wav,1,,1369,
17,Z-0036-06.wav,1,,1219,
17,Z-0037-09.wav,1,,1510,
17,Z-0038-09.wav,1,,1419,
17,Z-0039-06.wav,0,,1025,
17,Z-0040-06.wav,0,,965,
17,Z-0041-09.wav,1,,1159,
17,Z-0042-08.wav,0,,1301,
17,Z-0043-07.wav,0,,1413,
17,Z-0044-07.wav,1,,928,
17,Z-0045-09.wav,0,,1372,
17,Z-0046-06.wav,0,,1004,
17,Z-0047-07.wav,0,,720,
17,Z-0048-09.wav,0,,920,
18,Z-0001-01.wav,0,,926,
18,Z-0002-08.wav,1,,1513,
18,Z-0003-06.wav,0,,1233,
18,Z-0004-07.wav,1,,1414,
18,Z-0005-09.wav,1,,1421,
18,Z-0006-06.wav,0,,1028,
18,Z-0007-07.wav,1,,1611,
18,Z-0008-07.wav,1,,1052,
18,Z-0009-08.wav,0,,649,
18,Z-0010-05.wav,0,originally down as a 1 but think it might be a 0 ('the' instead of 'big'),1472,
18,Z-0011-09.wav,1,,842,
18,Z-0012-07.wav,0,,1352,
18,Z-0013-05.wav,1,,1120,
18,Z-0014-07.wav,1,,1154,
18,Z-0015-08.wav,0,,1073,
18,Z-0016-07.wav,1,,1635,
18,Z-0017-07.wav,0,,946,
18,Z-0018-08.wav,1,,1164,
18,Z-0019-08.wav,1,,933,
18,Z-0020-09.wav,0,,1157,
18,Z-0021-07.wav,0,,793,
18,Z-0022-07.wav,0,,1234,
18,Z-0023-08.wav,0,,867,
18,Z-0024-07.wav,0,,890,
18,Z-0025-08.wav,0,,813,
18,Z-0026-04.wav,0,,796,
18,Z-0027-08.wav,1,tiny f,1259,
18,Z-0028-09.wav,1,,1461,
18,Z-0029-09.wav,1,,1269,
18,Z-0030-09.wav,1,,866,
18,Z-0031-05.wav,1,,1349,
18,Z-0032-09.wav,, b but sound cuts - about to say something else but the sound cuts out,,
18,Z-0033-06.wav,0,,1160,
18,Z-0034-09.wav,0,,1478,
18,Z-0035-08.wav,0,,822,
18,Z-0036-06.wav,1,,1260,
18,Z-0037-07.wav,0,,1364,
18,Z-0038-08.wav,1,,1072,
18,Z-0039-08.wav,1,,855,
18,Z-0040-05.wav,0,,953,
18,Z-0041-08.wav,0,,1091,
18,Z-0042-06.wav,0,,919,
18,Z-0043-07.wav,1,,900,
18,Z-0044-08.wav,0,,892,
18,Z-0045-09.wav,0,listener had to check 'e'? Speaker 'e',855,
18,Z-0046-07.wav,1,,1059,
18,Z-0047-09.wav,1,,760,
18,Z-0048-07.wav,1,,799,
19,Z-0001-08.wav,0,,1202,
19,Z-0002-02.wav,0,,821,
19,Z-0003-09.wav,1,,766,
19,Z-0004-08.wav,0,,1312,
19,Z-0005-09.wav,0,,1257,
19,Z-0006-05.wav,0,,808,
19,Z-0007-09.wav,0,,931,
19,Z-0008-06.wav,0,,1092,
19,Z-0009-08.wav,1,,937,
19,Z-0010-09.wav,1,,1002,
19,Z-0011-07.wav,1,,1041,
19,Z-0012-06.wav,1,,979,
19,Z-0013-07.wav,0,,1248,
19,Z-0014-08.wav,1,,896,
19,Z-0015-09.wav,0,,989,
19,Z-0016-07.wav,0,,870,
19,Z-0017-06.wav,1,,1311,
19,Z-0018-08.wav,1,,698,
19,Z-0019-06.wav,0,,1018,
19,Z-0020-06.wav,1,,995,
19,Z-0021-07.wav,1,,811,
19,Z-0022-06.wav,1,,756,
19,Z-0023-06.wav,1,,641,
19,Z-0024-08.wav,0,,859,
19,Z-0025-06.wav,1,,1220,
19,Z-0026-06.wav,0,,1171,
19,Z-0027-04.wav,1,,641,
19,Z-0028-09.wav,0,,823,
